,Unnamed: 0.1,id_global,ba_ID,ba_away score,ba_home score,ba_league,ba_odds_away_bet365,ba_odds_away_cloudbet,ba_odds_home_bet365,ba_odds_home_cloudbet,ba_player_0,ba_player_1,ba_time,ba_win,cb_away.abbreviation,cb_away.key,cb_away.name,cb_away.nationality,cb_away.researchId,cb_cutoffTime,cb_home.abbreviation,cb_home.key,cb_home.name,cb_home.nationality,cb_home.researchId,cb_id,cb_id_global,cb_key,cb_maxStake_away,cb_maxStake_home,cb_metadata.opinion,cb_metadata.opinions.period=game1.outcomes,cb_metadata.opinions.period=game2.outcomes,cb_metadata.opinions.period=game3.outcomes,cb_metadata.opinions.period=game4.outcomes,cb_metadata.opinions.period=game5.outcomes,cb_metadata.opinions.period=set1.outcomes,cb_metadata.opinions.period=set2.outcomes,cb_metadata.opinions.period=set3.outcomes,cb_metadata.opinions.period=set4.outcomes,cb_metadata.opinions.period=set5.outcomes,cb_minStake_away,cb_minStake_home,cb_name,cb_price_away,cb_price_home,cb_probability_away,cb_probability_home,cb_sequence,cb_slug,cb_status,cb_tournament,cb_type,sc_awayScore.current,sc_awayScore.period1,sc_awayScore.period2,sc_awayScore.period3,sc_awayScore.period4,sc_awayScore.period5,sc_awayTeam.id,sc_awayTeam.name,sc_awayTeam.nameCode,sc_awayTeam.slug,sc_customId,sc_homeScore.current,sc_homeScore.period1,sc_homeScore.period2,sc_homeScore.period3,sc_homeScore.period4,sc_homeScore.period5,sc_homeTeam.id,sc_homeTeam.name,sc_homeTeam.nameCode,sc_homeTeam.slug,sc_id,sc_slug,sc_slug2,sc_startTimestamp,sc_status.description,sc_status.type,sc_tournament.slug,sc_winnerCode,tg_pks_EV,tg_pks_Moneyline,tg_pks_Player1,tg_pks_Player2,tg_pks_Series,tg_pks_Start Time,tg_pks_Wager,tg_pks_Winner,tg_pks_odds,tg_pks_p,tg_pks_p(EV>0),tg_prob_player1,tg_prob_player1_odds,tg_prob_player1_prob,tg_prob_player2,tg_prob_player2_odds,tg_prob_player2_prob,tg_prob_start_time,cb_to_predict,winner,Unnamed: 0,time,player_0,player_1,price_home,price_away,stake_home,stake_away,prob_home,prob_away,tournament_factor,result_bet_cumsum,result_inv_cumsum,earn_bet,pick,profit,cumsum_profit
8906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.72,,,,,,,,,,,,,,,Wloczko K.,,,,,,,,,,,Mlynarski F.,,,,wloczko-mlynarski,,2024-09-15 17:35:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113847,,,,1.72,2.0,0.0,0.0,,,tt-elite-series_.93,407.5,-2750.0,0.0,False,,
8907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,2.94,,,,,,,,,,,,,,,Mleczko B.,,,,,,,,,,,Marchlewski K.,,,,mleczko-marchlewski,,2024-09-15 17:55:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113849,,,,2.94,1.35,0.0,0.0,,,tt-elite-series_.93,407.5,-2750.0,0.0,False,,
8908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,1.66,,,,,,,,,,,,,,,Spychala A.,,,,,,,,,,,Murawski Michal,,,,spychala-murawski-michal,,2024-09-15 18:00:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113850,,,,1.66,2.09,0.0,0.0,,,tt-elite-series_.93,407.5,-2750.0,0.0,False,,
8909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.72,,,,,,,,,,,,,,,Rudomina K.,,,,,,,,,,,Poliniewicz G.,,,,poliniewicz-rudomina,,2024-09-15 18:20:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113852,,,,1.72,2.0,0.0,0.0,,,tt-elite-series_.93,407.5,-2750.0,0.0,False,,
8910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,1.8,,,,,,,,,,,,,,,Mugowski A.,,,,,,,,,,,Mleczko B.,,,,mleczko-mugowski,,2024-09-15 18:40:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113854,,,,1.8,1.91,0.0,0.0,,,tt-elite-series_.93,407.5,-2750.0,0.0,False,,
8911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,2.46,,,,,,,,,,,,,,,Jarocki L.,,,,,,,,,,,Spychala A.,,,,jarocki-spychala,,2024-09-15 18:50:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113856,,,,2.46,1.48,0.0,0.0,,,tt-elite-series_.93,407.5,-2750.0,0.0,False,,
8912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,2.25,,,,,,,,,,,,,,,Kotwica D.,,,,,,,,,,,Marchlewski K.,,,,marchlewski-kotwica,,2024-09-15 19:00:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113857,,,,2.25,1.57,0.0,0.0,,,tt-elite-series_.93,407.5,-2750.0,0.0,False,,
8913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,1.66,,,,,,,,,,,,,,,Mugowski A.,,,,,,,,,,,Rudomina K.,,,,rudomina-mugowski,,2024-09-15 19:25:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113860,,,,1.66,2.09,0.0,0.0,,,tt-elite-series_.93,407.5,-2750.0,0.0,False,,
8914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,2.09,,,,,,,,,,,,,,,Wichowski G.,,,,,,,,,,,Gumulinski P.,,,,wichowski-gumulinski,,2024-09-15 19:30:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113861,,,,2.09,1.72,0.0,0.0,,,tt-elite-series_.93,407.5,-2750.0,0.0,False,,
8915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,1.54,,,,,,,,,,,,,,,Jarocki L.,,,,,,,,,,,Mlynarski F.,,,,mlynarski-jarocki,,2024-09-15 19:35:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113862,,,,1.54,2.33,0.0,50.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,True,,
8916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93,1.21,,,,,,,,,,,,,,,Marchlewski K.,,,,,,,,,,,Poliniewicz G.,,,,poliniewicz-marchlewski,,2024-09-15 19:50:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113863,,,,1.21,3.93,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,2.27,,,,,,,,,,,,,,,Szostok S.,,,,,,,,,,,Baron M.,,,,szostok-baron,,2024-09-15 19:55:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113864,,,,2.27,1.61,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,2.36,,,,,,,,,,,,,,,Murawski Michal,,,,,,,,,,,Olbrycht M.,,,,olbrycht-murawski-michal,,2024-09-15 20:00:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113865,,,,2.36,1.57,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,1.48,,,,,,,,,,,,,,,Kotwica D.,,,,,,,,,,,Mleczko B.,,,,mleczko-kotwica,,2024-09-15 20:10:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113866,,,,1.48,2.46,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,1.41,,,,,,,,,,,,,,,Gumulinski P.,,,,,,,,,,,Pruszkowski J.,,,,gumulinski-pruszkowski,,2024-09-15 20:20:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113867,,,,1.41,2.87,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,2.34,,,,,,,,,,,,,,,Wloczko K.,,,,,,,,,,,Spychala A.,,,,wloczko-spychala,,2024-09-15 20:25:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113868,,,,2.34,1.58,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,1.4,,,,,,,,,,,,,,,Marchlewski K.,,,,,,,,,,,Rudomina K.,,,,rudomina-marchlewski,,2024-09-15 20:35:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113869,,,,1.4,2.74,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,1.32,,,,,,,,,,,,,,,Wichowski G.,,,,,,,,,,,Blocho P.,,,,wichowski-blocho,,2024-09-15 20:45:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113870,,,,1.32,3.18,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,1.77,,,,,,,,,,,,,,,Murawski Michal,,,,,,,,,,,Mlynarski F.,,,,mlynarski-murawski-michal,,2024-09-15 20:45:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113871,,,,1.77,1.98,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,1.4,,,,,,,,,,,,,,,Mleczko B.,,,,,,,,,,,Poliniewicz G.,,,,mleczko-poliniewicz,,2024-09-15 21:00:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113872,,,,1.4,2.74,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,1.89,,,,,,,,,,,,,,,Gumulinski P.,,,,,,,,,,,Baron M.,,,,gumulinski-baron,,2024-09-15 21:05:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113873,,,,1.89,1.85,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,2.36,,,,,,,,,,,,,,,Spychala A.,,,,,,,,,,,Olbrycht M.,,,,olbrycht-spychala,,2024-09-15 21:10:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113874,,,,2.36,1.52,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,2.46,,,,,,,,,,,,,,,Mugowski A.,,,,,,,,,,,Kotwica D.,,,,kotwica-mugowski,,2024-09-15 21:25:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113875,,,,2.46,1.48,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,2.38,,,,,,,,,,,,,,,Blocho P.,,,,,,,,,,,Pruszkowski J.,,,,pruszkowski-blocho,,2024-09-15 21:30:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113876,,,,2.38,1.54,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,2.19,,,,,,,,,,,,,,,Jarocki L.,,,,,,,,,,,Wloczko K.,,,,wloczko-jarocki,,2024-09-15 21:35:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113877,,,,2.19,1.63,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,1.85,,,,,,,,,,,,,,,Mleczko B.,,,,,,,,,,,Rudomina K.,,,,mleczko-rudomina,,2024-09-15 21:50:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113878,,,,1.85,1.85,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,1.48,,,,,,,,,,,,,,,Spychala A.,,,,,,,,,,,Mlynarski F.,,,,mlynarski-spychala,,2024-09-15 21:55:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113879,,,,1.48,2.46,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,2.13,,,,,,,,,,,,,,,Szostok S.,,,,,,,,,,,Wichowski G.,,,,wichowski-szostok,,2024-09-15 21:55:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113880,,,,2.13,1.66,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,2.99,,,,,,,,,,,,,,,Mugowski A.,,,,,,,,,,,Marchlewski K.,,,,marchlewski-mugowski,,2024-09-15 22:15:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113881,,,,2.99,1.36,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,2.21,,,,,,,,,,,,,,,Jarocki L.,,,,,,,,,,,Murawski Michal,,,,jarocki-murawski-michal,,2024-09-15 22:20:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113883,,,,2.21,1.62,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1.21,,,,,,,,,,,,,,,Kotwica D.,,,,,,,,,,,Poliniewicz G.,,,,poliniewicz-kotwica,,2024-09-15 22:40:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113885,,,,1.21,3.9,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,2.95,,,,,,,,,,,,,,,Wloczko K.,,,,,,,,,,,Olbrycht M.,,,,wloczko-olbrycht,,2024-09-15 22:45:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113886,,,,2.95,1.35,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,1.53,,,,,,,,,,,,,,,Iwasyszyn W.,,,,,,,,,,,Kasperski A.,,,,iwasyszyn-kasperski,,2024-09-15 23:10:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113888,,,,1.53,2.35,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,2.93,,,,,,,,,,,,,,,Wisniewski B.,,,,,,,,,,,Gaik K.,,,,gaik-wisniewski,,2024-09-15 23:35:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113891,,,,2.93,1.35,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,1.25,,,,,,,,,,,,,,,Szczepanek B.,,,,,,,,,,,Rolak J.,,,,szczepanek-rolak,,2024-09-16 00:00:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113894,,,,1.25,3.53,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,1.56,,,,,,,,,,,,,,,Gaik K.,,,,,,,,,,,Kasperski A.,,,,gaik-kasperski,,2024-09-16 00:25:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113897,,,,1.56,2.28,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,2.09,,,,,,,,,,,,,,,Iwasyszyn W.,,,,,,,,,,,Szczepanek B.,,,,szczepanek-iwasyszyn,,2024-09-16 00:50:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113901,,,,2.09,1.66,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,1.85,,,,,,,,,,,,,,,Wisniewski B.,,,,,,,,,,,Rolak J.,,,,wisniewski-rolak,,2024-09-16 01:15:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113904,,,,1.85,1.85,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,2.6,,,,,,,,,,,,,,,Iwasyszyn W.,,,,,,,,,,,Gaik K.,,,,gaik-iwasyszyn,,2024-09-16 01:35:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113906,,,,2.6,1.44,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,2.26,,,,,,,,,,,,,,,Rolak J.,,,,,,,,,,,Kasperski A.,,,,rolak-kasperski,,2024-09-16 02:00:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113909,,,,2.26,1.57,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,3.9,,,,,,,,,,,,,,,Wisniewski B.,,,,,,,,,,,Szczepanek B.,,,,szczepanek-wisniewski,,2024-09-16 02:25:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113912,,,,3.9,1.21,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,3.64,,,,,,,,,,,,,,,Rolak J.,,,,,,,,,,,Gaik K.,,,,gaik-rolak,,2024-09-16 02:50:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113915,,,,3.64,1.24,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,1.4,,,,,,,,,,,,,,,Szczepanek B.,,,,,,,,,,,Kasperski A.,,,,szczepanek-kasperski,,2024-09-16 03:10:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113918,,,,1.4,2.74,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,1.4,,,,,,,,,,,,,,,Iwasyszyn W.,,,,,,,,,,,Wisniewski B.,,,,iwasyszyn-wisniewski,,2024-09-16 03:35:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113920,,,,1.4,2.74,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,2.19,,,,,,,,,,,,,,,Szczepanek B.,,,,,,,,,,,Gaik K.,,,,gaik-szczepanek,,2024-09-16 04:00:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113922,,,,2.19,1.61,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13,1.31,,,,,,,,,,,,,,,Iwasyszyn W.,,,,,,,,,,,Rolak J.,,,,iwasyszyn-rolak,,2024-09-16 04:25:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113925,,,,1.31,3.13,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,3.93,,,,,,,,,,,,,,,Wisniewski B.,,,,,,,,,,,Kasperski A.,,,,wisniewski-kasperski,,2024-09-16 04:45:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113928,,,,3.93,1.21,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,1.59,,,,,,,,,,,,,,,Gluszek W.,,,,,,,,,,,Lilien A.,,,,lilien-gluszek,,2024-09-16 04:45:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113929,,,,1.59,2.31,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,3.26,,,,,,,,,,,,,,,Felkel G.,,,,,,,,,,,Wisniewski K.,,,,wisniewski-felkel,,2024-09-16 04:50:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113930,,,,3.26,1.29,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,1.3,,,,,,,,,,,,,,,Wichowski G.,,,,,,,,,,,Blocho P.,,,,wichowski-blocho,,2024-09-16 05:05:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113931,,,,1.3,3.44,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,1.99,,,,,,,,,,,,,,,Zandecki J.,,,,,,,,,,,Wiecek A.,,,,zandecki-wiecek,,2024-09-16 05:10:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113933,,,,1.99,1.79,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,2.23,,,,,,,,,,,,,,,Spychala A.,,,,,,,,,,,Olbrycht M.,,,,olbrycht-spychala,,2024-09-16 05:15:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113934,,,,2.23,1.63,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,1.82,,,,,,,,,,,,,,,Murawski Michal,,,,,,,,,,,Mlynarski F.,,,,mlynarski-murawski-michal,,2024-09-16 05:40:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113938,,,,1.82,1.92,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,1.64,,,,,,,,,,,,,,,Zochniak J.,,,,,,,,,,,Lilien A.,,,,zochniak-lilien,,2024-09-16 05:55:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113939,,,,1.64,2.17,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,1.32,,,,,,,,,,,,,,,Fomin Y.,,,,,,,,,,,Slawinski K.,,,,fomin-slawinski,,2024-09-16 05:55:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113940,,,,1.32,3.2,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,1.94,,,,,,,,,,,,,,,Jadczyk M.,,,,,,,,,,,Grela A.,,,,jadczyk-grela,,2024-09-16 06:00:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113941,,,,1.94,1.77,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,1.68,,,,,,,,,,,,,,,Olbrycht M.,,,,,,,,,,,Wisniewski K.,,,,olbrycht-wisniewski,,2024-09-16 06:05:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113942,,,,1.68,2.11,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,4.14,,,,,,,,,,,,,,,Felkel G.,,,,,,,,,,,Murawski Michal,,,,felkel-murawski-michal,,2024-09-16 06:30:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113946,,,,4.14,1.21,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,2.14,,,,,,,,,,,,,,,Sobel A.,,,,,,,,,,,Lilien A.,,,,sobel-lilien,,2024-09-16 06:40:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,113947,,,,2.14,1.66,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,3.97,,,,,,,,,,,,,,,Slawinski K.,,,,,,,,,,,Kaczmarek J.,,,,slawinski-kaczmarek,,2024-09-16 06:45:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113948,,,,3.97,1.22,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
8966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,1.71,,,,,,,,,,,,,,,Zandecki J.,,,,,,,,,,,Jadczyk M.,,,,jadczyk-zandecki,,2024-09-16 06:50:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,113949,,,,1.71,2.02,0.0,0.0,,,tt-elite-series_.93,357.5,-2800.0,0.0,False,,
